"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow"
"AHREF","https://stg-www.worldvision.ca/our-work/ghana/187648","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/philippines/173040","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/cambodia/173704","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/philippines/173041","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/peru/184227","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/mauritania/174141","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/mali/170914","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/rwanda/173089","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/brazil/183542","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/brazil/183541","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/georgia/201253","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/indonesia/199963","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/indonesia/199965","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/indonesia/199962","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/senegal/191193","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/get-involved/corporate-partnerships","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/indonesia/194259","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/south-africa/186114","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/tanzania/200998","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/health/knowledge-is-power-women-ethiopia","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/armenia/180101","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/advocacy/turning-outrage-injustice-action-good","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories?tagid=324&tagname=women%20and%20girls","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/bangladesh","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/el-salvador/174474","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/honduras/198930","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/democratic-republic-of-congo/181403","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/democratic-republic-of-congo/181404","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/cambodia/183768","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/thailand","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/sri-lanka","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/uganda/189402","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/ghana/186219","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/mozambique/174339","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/economic-empowerment","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/niger/175126","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/dominican-republic/197978","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/influencing-governments","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/sponsor-a-child/support-centre/resources-for-sponsors","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/mozambique","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/lebanon","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/uganda","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/india/185365","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/region/asia","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/sponsor-a-child/child-sponsorship-changed-my-life","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/about-us/2018-heros-for-children-awards-(1)","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/burundi/202890","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/about-us/who-we-are","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/brazil/198330","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/brazil","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/zimbabwe/186306","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/topic/clean-water","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/china/184694","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/costa-rica/175154","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/sponsor-a-child/support-centre/resources-for-sponsors/current-sponsor-faq","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/clean-water","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/zimbabwe/198757","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/burundi/200212","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/malawi/201709","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/democratic-republic-of-congo/196549","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/category/voices","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/el-salvador/173968","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/topic/child-protection","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/indonesia/203180","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/nicaragua/181155","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/mongolia/183509","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/mozambique/173137","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/about-us/careers/careers-internships","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/sri-lanka/174513","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/tanzania/179263","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/colombia/dulce-tierra-nuevo-sol","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/indonesia","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/south-sudan","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/disaster-relief/venezuela-crisis-facts-and-how-to-help","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/nepal/achham-west","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/malawi/182737","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/romania/172819","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/bolivia/208713","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/mauritania/179332","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/ecuador/196376","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories?tagid=449&tagname=empowered%20women","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/mongolia/181510","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/sponsor-a-child/support-centre/resources-for-sponsors/send-a-greeting-card","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/tanzania/shishiyu","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/mexico","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/category/in-the-news","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/kenya/soin","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/about-us/leadership-team/michael-messenger","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/mongolia/179552","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/ethiopia/184322","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/ethiopia/184321","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/jerusalem-west-bank-gaza","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/mongolia/179553","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories?tagid=328&tagname=conscious%20consumerism","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/honduras/186463","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/mexico/177947","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/bolivia/184946","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/malawi/196835","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/burundi/193482","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/costa-rica/186193","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/mongolia","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/democratic-republic-of-congo/183406","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/niger","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/zambia/189834","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/nicaragua/209471","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/hunger-free","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/nepal/200456","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/tanzania/179474","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/get-involved/volunteer/volunteer-policies","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/category/change-makers","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/zimbabwe/175321","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/get-involved/group-fundraising","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/el-salvador/196402","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/kenya/194158","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/nepal","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/kenya/200208","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/zambia/195594","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories?tagid=331&tagname=fair%20trade","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/china/180802","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/cambodia","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/nepal/200464","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/honduras/184380","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/ghana/181163","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/tanzania/190240","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/ecuador/209297","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/child-sponsorship/more-than-enough","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/helping-children-find-their-voice","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/communities/morne-pelee/books-and-beyond","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/our-work/bolivia/180566","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/communities/saang/a-sweet-source-of-income","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/economic-empowerment/these-christmas-gifts-are-human-rights","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/education/nikitas-story","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/communities/kamuda/joyce-avoids-her-last-resort","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/advocacy/striving-for-peace-remembrance-day","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/happier-healthier-futures","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/communities/lupembe-mlare/how-child-sponsorship-works","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/disaster-relief/do-something-syrian-refugees-christmas","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/communities/kornaka-west/chores-or-classes","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/a-dream-fulfilled","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/education/hadeel-syria","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/stories-from-the-field/water-and-toilets-essentials-for-learning","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/communities/miches/a-new-home,-a-new-hope","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/communities/kpaka-krim/coming-through-the-crisis","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/charitable-giving/stephens-story","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/about-us/media-centre/canadas-multicultural-communities-rally-for-change","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/communities/akkar/families-seek-new-homes-in-lebanon","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/communities/dolj/ready,-prepared-and-looking-forward","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/disaster-relief/disasters-first-to-respond","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/communities/tunyo/community-collaborates-on-new-school","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/charitable-giving/your-first-marathon","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/food/super-greens-tortilla","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/about-us/media-centre/canada’s-g7-priorities","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/communities/sintang/freedom-from-fear","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/child-protection/coffee-melvins-story","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/stories-from-the-field/not-your-average-grandmother","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/stories-from-the-field/new-home,-new-heart","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/education/information-technology-boosts-literacy-kenya","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/education/property-brothers-see-poverty-india","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/communities/bhandaria/living-with-uncertainty","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/communities/rutegama/passing-the-flame-of-peace","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/advocacy/making-history-and-space-for-girls","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories?tagid=311&tagname=child%20health","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/gender-equality/worlds-best-mom","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/charitable-giving/chicken-power?categoryid=91","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories?tagid=324&tagname=women%20and%20girls&page=4","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories?tagid=324&tagname=women%20and%20girls&page=3","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories?tagid=324&tagname=women%20and%20girls&page=2","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/stories-from-the-field/nurse-alice-of-galliness","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/communities/miravalles/family-changes","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories/renewed-hope-for-a-single-mother","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
"AHREF","https://stg-www.worldvision.ca/stories?tagid=355&tagname=generosity","https://catalogue.worldvision.ca/","0","","Shop Gift Catalogue","0","DNS lookup failed","true"
